,drug_name,condition,rating,useful_count,nltkReviewScore
21768,311,47,1,62,-0.6249
21769,510,201,7,13,-0.5574
21770,1287,238,1,4,-0.8934
21771,1182,212,10,10,-0.5255
21772,1152,121,10,24,0.781
21773,2170,343,7,1,0.3867
21774,147,303,10,14,0.5994
21775,5,201,8,12,-0.5413
21776,1493,121,1,53,-0.4404
21777,732,120,7,6,0.3818
21778,1352,503,4,22,-0.128
21779,885,121,10,8,0.7184
21780,259,329,7,2,0.9081
21781,1556,566,8,49,0.9525
21782,1061,42,7,11,0.6745
21783,1348,106,2,6,0.9232
21784,599,93,6,10,-0.34
21785,60,47,8,29,-0.2023
21786,2429,193,3,3,-0.9729
21787,1930,397,6,7,-0.1372
21788,734,294,5,7,-0.296
21789,1561,365,7,0,0
21790,1144,310,1,0,0
21791,1310,175,9,4,-0.1901
21792,541,303,1,10,0
21793,1178,42,10,69,-0.6408
21794,1878,201,10,42,-0.5255
21795,144,83,9,54,-0.2023
21796,1291,641,7,71,0.7184
21797,457,83,9,125,-0.912
21798,1094,303,9,64,-0.9141
21799,1587,121,8,41,-0.6901
21800,183,182,3,9,-0.7717
21801,2290,201,5,1,-0.8591
21802,1737,588,1,26,-0.9834
21803,308,180,5,6,-0.5817
21804,2358,587,10,10,0.743
21805,2318,466,8,17,-0.6981
21806,1346,665,5,37,0.1449
21807,1448,408,7,21,-0.5965
21808,1254,120,10,77,0.5859
21809,1320,440,10,48,0
21810,734,294,10,53,0.4404
21811,885,121,7,27,-0.417
21812,42,466,3,0,-0.9036
21813,1116,82,9,14,0.1744
21814,386,82,3,30,0.8555
21815,798,201,6,42,-0.3182
21816,1668,466,5,26,0.0516
21817,1464,200,6,21,-0.9514
21818,2449,47,10,17,0.453
21819,1776,665,1,5,-0.4877
21820,2246,398,10,18,-0.2357
21821,1192,47,6,29,0.3818
21822,496,440,3,10,0.9704
21823,2346,408,10,47,0.5242
21824,366,319,10,79,-0.9607
21825,428,484,1,6,-0.9569
21826,1727,121,9,10,-0.6705
21827,1051,79,2,2,-0.9812
21828,888,121,9,5,-0.6808
21829,1926,421,1,1,-0.4728
21830,1266,120,10,21,-0.9171
21831,2203,445,1,18,-0.6369
21832,1641,253,9,59,0.3612
21833,2041,201,7,4,0.6575
21834,1276,242,9,64,0.9042
21835,1152,121,2,13,0.1027
21836,665,121,6,2,0.4256
21837,1256,256,1,2,-0.9871
21838,874,98,9,38,0.2598
21839,2381,106,9,108,0.7732
21840,1089,212,1,26,-0.5584
21841,293,345,8,0,0.7783
21842,888,121,10,19,0.9798
21843,1314,355,3,2,-0.9564
21844,1116,61,10,89,0.8168
21845,1587,121,2,18,-0.8658
21846,385,449,8,6,0.8479
21847,893,121,10,24,0.9232
21848,87,648,3,2,0.5883
21849,1254,120,10,26,0
21850,1359,177,9,20,0.9376
21851,1381,646,6,27,0.09
21852,2063,526,1,9,-0.9169
21853,454,108,6,0,0.168
21854,2385,212,6,4,0.8105
21855,1992,557,2,16,-0.9232
21856,1910,256,1,23,-0.8999
21857,882,345,9,116,-0.8074
21858,563,361,6,15,0.9266
21859,844,290,7,8,0.5994
21860,270,134,10,18,0.765
21861,861,201,1,6,-0.965
21862,889,242,10,99,-0.1027
21863,2146,90,10,2,-0.0516
21864,2348,303,10,27,-0.7088
21865,2487,345,5,10,-0.7717
21866,893,121,10,1,0.34
21867,2392,201,7,1,-0.8648
21868,762,47,8,59,0.555
21869,2024,45,1,5,-0.8904
21870,293,345,6,5,0.6249
21871,2414,42,2,20,-0.2732
21872,1048,175,10,20,0.9634
21873,773,201,10,14,0.7264
21874,827,277,1,33,-0.9927
21875,764,313,10,13,-0.7394
21876,773,201,10,9,0.7337
21877,503,184,10,49,-0.9531
21878,1567,394,6,12,0.0516
21879,1726,258,9,7,0.128
21880,896,456,10,38,-0.9474
21881,889,121,1,63,-0.1027
21882,467,587,1,0,-0.9217
21883,826,201,10,6,0.7283
21884,150,303,9,78,-0.9381
21885,2290,201,10,33,-0.1027
21886,483,180,7,15,0.7003
21887,2486,83,10,25,-0.3595
21888,1161,536,7,13,0.5994
21889,2018,95,10,22,0.5562
21890,888,121,1,4,-0.802
21891,1518,181,7,4,0
21892,1152,121,7,9,0.765
21893,483,180,6,3,0.6705
21894,457,83,9,2,-0.8932
21895,1002,82,8,66,0.8368
21896,886,121,10,31,-0.3818
21897,699,466,5,3,-0.8335
21898,119,470,2,10,-0.5759
21899,1942,345,10,5,-0.9403
21900,1372,215,9,73,0.6757
21901,119,470,8,37,-0.6249
21902,1616,121,9,1,-0.901
21903,1683,121,2,5,-0.9758
21904,2029,201,10,28,0.9066
21905,1794,238,10,15,-0.1708
21906,2141,126,5,4,0.6236
21907,694,82,10,22,0.784
21908,1587,121,10,30,0.8338
21909,1332,45,5,10,-0.7717
21910,1086,221,5,19,-0.1065
21911,893,121,2,10,-0.7177
21912,2263,345,1,7,-0.9049
21913,387,440,8,20,0.926
21914,1386,175,10,20,-0.5516
21915,193,201,10,70,-0.9797
21916,1061,42,2,20,-0.7184
21917,1320,665,2,18,-0.841
21918,1616,121,5,4,-0.8416
21919,1489,175,10,12,0.9501
21920,886,121,10,29,0.9349
21921,427,595,1,5,-0.9463
21922,555,180,9,58,-0.0753
21923,2011,464,10,11,0.2023
21924,1608,437,10,31,0
21925,1778,692,7,15,-0.9829
21926,2358,587,10,11,0.4404
21927,1894,263,10,3,0.9699
21928,438,408,6,65,0.2263
21929,2429,192,9,22,0.8625
21930,1090,456,1,5,-0.5859
21931,1035,406,10,52,0.7351
21932,1002,120,1,42,-0.6497
21933,889,242,10,51,0.2661
21934,1822,342,8,14,-0.9001
21935,1328,121,5,30,-0.91
21936,508,646,5,5,0.8522
21937,1662,418,2,3,-0.7096
21938,1523,223,10,24,-0.9036
21939,146,303,1,1,-0.9001
21940,1587,121,5,32,-0.3595
21941,1287,121,5,7,0.4854
21942,2068,121,9,1,0.7712
21943,386,201,8,2,0.7782
21944,1332,30,10,116,0.1601
21945,887,121,6,4,-0.7096
21946,604,121,9,6,0.8155
21947,1894,201,2,13,-0.4295
21948,1654,648,9,24,-0.7778
21949,868,121,8,18,-0.2732
21950,1464,108,1,4,-0.9424
21951,1636,121,5,5,-0.3182
21952,1144,310,10,0,0.847
21953,1878,385,3,4,-0.9192
21954,826,201,7,26,0.9134
21955,2411,565,8,80,-0.8294
21956,831,79,9,19,0.5267
21957,1470,651,9,5,-0.1689
21958,1493,121,1,0,0.7717
21959,510,201,1,26,-0.9366
21960,2486,83,9,49,0.5719
21961,1927,407,9,34,0.4703
21962,2263,345,10,44,-0.765
21963,1214,121,9,97,-0.6142
21964,886,121,4,22,-0.7906
21965,1587,121,10,7,0.8577
21966,1978,145,7,5,0.9498
21967,1390,509,3,43,-0.6249
21968,1367,120,10,0,0.4404
21969,195,156,10,18,0.572
21970,2025,121,5,36,0.7506
21971,1088,79,10,15,-0.8832
21972,1777,665,10,48,-0.9776
21973,543,82,5,32,-0.8851
21974,1298,355,10,75,-0.9771
21975,1982,552,9,37,-0.7717
21976,2170,343,9,27,0.3489
21977,893,121,10,12,-0.8478
21978,2346,82,10,29,0.938
21979,893,121,10,64,-0.1779
21980,874,502,5,5,-0.6258
21981,657,45,2,29,-0.8122
21982,1776,665,6,40,-0.766
21983,893,121,8,18,0.296
21984,1497,679,10,8,0.9553
21985,752,386,10,190,-0.7351
21986,2365,82,5,5,-0.5093
21987,1128,116,10,109,0.7178
21988,1926,397,10,75,0.4767
21989,431,472,1,1,-0.9201
21990,1286,201,2,41,0.3727
21991,61,42,1,16,-0.9586
21992,2267,47,7,10,0.5994
21993,386,587,9,76,0.343
21994,1460,303,10,74,0.0258
21995,893,121,9,13,0.2732
21996,582,440,2,6,0.7142
21997,2132,108,10,13,0.9237
21998,1474,121,1,1,-0.5267
21999,2045,576,1,10,-0.9683
22000,201,639,9,22,0.8939
22001,1287,45,8,33,0.6808
22002,317,173,1,27,0.1531
22003,2358,587,1,7,-0.6908
22004,215,408,10,24,-0.2263
22005,2162,248,9,3,0.6249
22006,1287,121,10,28,0.6046
22007,541,82,10,0,-0.4825
22008,1145,397,4,48,0.3182
22009,91,90,9,8,-0.5849
22010,1681,121,10,20,0.7717
22011,1831,126,2,9,-0.9153
22012,2487,345,1,2,-0.1531
22013,2485,397,10,8,0.8316
22014,850,144,10,1,0.101
22015,2033,175,10,19,-0.4019
22016,180,491,5,20,-0.7964
22017,2290,201,1,21,-0.8955
22018,861,82,10,157,-0.0516
22019,886,45,10,71,-0.9454
22020,888,121,2,12,0.3783
22021,2068,121,9,1,0.5767
22022,1295,201,5,1,-0.7351
22023,2428,470,10,34,0.0076
22024,2233,279,10,40,-0.4767
22025,1433,42,7,34,-0.9059
22026,493,500,8,117,0.7269
22027,1306,121,10,5,-0.5635
22028,1320,440,3,8,-0.7177
22029,1704,120,10,14,0.5106
22030,1678,440,8,48,-0.25
22031,1057,619,8,14,-0.126
22032,455,456,6,0,-0.6705
22033,1878,385,10,44,-0.8779
22034,2462,355,9,53,-0.8822
22035,582,665,10,3,0.2263
22036,823,212,10,40,0.5267
22037,1473,395,9,21,-0.7906
22038,2118,42,8,0,0.5897
22039,888,121,1,28,0.5423
22040,293,345,2,16,-0.4199
22041,758,416,1,29,-0.1779
22042,749,345,9,14,0
22043,1770,440,9,17,0.8271
22044,831,535,10,84,0.8125
22045,2449,121,9,3,0.8476
22046,510,201,9,11,-0.8032
22047,448,134,8,40,-0.3944
22048,1178,42,7,7,-0.126
22049,518,596,1,44,-0.8257
22050,888,121,5,9,0.4019
22051,2437,226,3,3,0.667
22052,1866,95,9,55,0.7512
22053,2254,679,8,7,-0.7351
22054,1662,418,9,18,-0.631
22055,342,121,4,5,-0.9381
22056,582,665,1,3,-0.9449
22057,1836,285,9,14,0.7043
22058,270,155,10,38,0.5255
22059,2360,546,6,7,0.2357
22060,384,449,9,3,-0.5664
22061,1002,82,7,6,0.25
22062,2391,201,3,28,-0.1779
22063,2168,162,5,18,-0.959
22064,2112,536,10,16,0.3382
22065,2438,90,2,18,-0.9584
22066,160,42,10,54,0.9309
22067,1222,445,9,16,0.8555
22068,1117,456,1,50,-0.0772
22069,677,416,10,56,-0.4588
22070,1328,121,10,10,0.0772
22071,1514,178,9,3,0.8504
22072,2241,644,1,8,-0.6808
22073,1040,212,10,17,0.5622
22074,2358,587,10,161,0.7184
22075,2248,466,10,7,0.5719
22076,816,236,10,7,0
22077,388,470,10,30,0.7708
22078,134,345,10,88,0.6808
22079,2427,201,9,46,0.7003
22080,134,345,10,113,0.4404
22081,1287,238,10,172,0.8602
22082,681,256,10,6,-0.2462
22083,848,47,1,58,-0.1027
22084,1002,120,10,22,0.1796
22085,205,120,10,112,-0.25
22086,255,406,8,21,0.3348
22087,2487,345,1,3,-0.91
22088,1337,219,7,19,0.3818
22089,1035,406,10,7,-0.296
22090,1777,665,10,95,0.2714
22091,1030,121,2,13,-0.8935
22092,2391,201,9,10,-0.1403
22093,582,440,1,24,-0.9892
22094,1231,470,8,11,0.368
22095,1344,82,9,13,0
22096,1797,283,9,43,0.9157
22097,888,47,10,140,-0.743
22098,1876,45,1,1,-0.7946
22099,888,395,1,19,-0.5859
22100,1295,385,1,2,-0.4614
22101,510,83,10,5,-0.9403
22102,386,385,9,35,-0.9156
22103,1604,646,1,19,-0.1739
22104,337,285,8,19,0.2366
22105,386,201,8,14,0.7871
22106,58,535,9,106,-0.1045
22107,1587,121,10,26,0.6696
22108,278,646,1,7,-0.9332
22109,2254,466,8,18,0.6968
22110,386,587,7,22,-0.9062
22111,103,303,9,47,0
22112,888,121,10,10,-0.1635
22113,615,162,1,5,-0.128
22114,1406,656,6,59,-0.4404
22115,2344,167,6,56,-0.6643
22116,111,440,10,27,0.8271
22117,119,82,10,44,0.1759
22118,1832,256,9,11,-0.4372
22119,798,201,10,52,0.7845
22120,1428,440,10,65,0.8203
22121,527,108,8,15,0.7443
22122,2501,449,10,12,-0.128
22123,133,212,9,41,0.6249
22124,457,83,8,102,-0.3818
22125,294,665,8,35,0.2023
22126,1803,126,9,21,0.3818
22127,599,304,9,22,0.6213
22128,160,674,10,25,0.0516
22129,888,121,9,35,0.3786
22130,2141,126,7,16,-0.1215
22131,1299,58,5,12,0.1007
22132,182,121,10,24,0.8807
22133,889,121,10,6,0.9026
22134,1123,646,3,0,-0.1779
22135,182,121,10,68,0.8829
22136,2188,247,8,1,-0.6222
22137,1182,212,1,18,-0.8523
22138,888,121,8,72,0.2411
22139,2004,14,1,2,-0.3612
22140,182,121,9,1,0.8217
22141,527,47,8,13,0.8195
22142,1894,263,10,32,0.9666
22143,2141,126,8,215,0.4926
22144,1287,121,6,9,-0.6189
22145,2377,355,9,0,0.7089
22146,972,441,9,28,-0.7707
22147,861,120,7,33,0.4912
22148,540,439,10,16,0.7506
22149,2510,60,7,3,0.3818
22150,1704,120,5,30,-0.9612
22151,229,42,10,42,0.474
22152,5,120,8,21,-0.5106
22153,1794,238,3,5,0.3149
22154,585,121,7,3,-0.2732
22155,888,242,2,1,-0.765
22156,1586,256,4,6,-0.1263
22157,2041,201,8,18,0.7003
22158,2045,248,8,15,0.8119
22159,169,329,10,66,0.8999
22160,1144,113,10,51,0.8955
22161,234,277,9,15,-0.8229
22162,1464,108,10,20,0.296
22163,957,473,5,29,-0.8156
22164,1470,651,10,39,0.3818
22165,1811,304,6,4,-0.12
22166,1974,408,10,12,0.8949
22167,278,47,10,185,0.235
22168,2141,126,9,13,0.9425
22169,1287,121,9,22,0.951
22170,888,121,6,2,-0.7914
22171,16,47,10,6,0.6121
22172,615,466,8,46,0.4389
22173,1344,345,8,35,-0.5859
22174,2089,345,10,18,0.4404
22175,1470,651,10,11,0
22176,762,121,5,2,-0.7425
22177,1878,136,1,5,-0.8653
22178,1776,665,1,4,-0.6908
22179,2123,128,10,6,0.8887
22180,2162,248,10,20,-0.93
22181,2348,303,10,42,0.9806
22182,615,385,7,24,-0.296
22183,769,175,9,26,0.4742
22184,1678,440,10,5,-0.6902
22185,889,121,10,70,0.9094
22186,1777,665,8,2,0.91
22187,1285,494,10,49,0.9112
22188,762,121,5,2,-0.963
22189,2254,466,3,2,-0.4003
22190,888,495,8,14,-0.68
22191,205,120,10,0,-0.8789
22192,2085,407,1,23,-0.8555
22193,889,121,9,4,0.784
22194,665,121,1,6,0.0772
22195,2231,651,4,1,0.2058
22196,889,121,6,6,-0.34
22197,1408,45,2,4,-0.8658
22198,2132,47,1,26,0.3187
22199,1321,119,5,8,-0.7961
22200,861,201,10,58,0.807
22201,2041,588,10,84,0.9186
22202,2039,120,1,14,-0.875
22203,1474,121,9,31,0
22204,589,303,4,20,-0.836
22205,2508,120,7,44,-0.5423
22206,762,121,8,37,-0.2732
22207,1276,649,6,6,0.8288
22208,119,82,10,86,0.8955
22209,125,313,10,84,-0.7845
22210,1287,238,8,13,-0.9035
22211,1372,679,10,18,0.2494
22212,699,456,10,29,-0.886
22213,179,201,8,27,-0.2263
22214,1287,238,10,28,0.9509
22215,416,212,10,2,-0.2985
22216,273,303,1,19,-0.6476
22217,2446,414,7,19,-0.3612
22218,933,466,8,32,0.738
22219,2388,290,10,22,0.4023
22220,1484,121,1,2,0.9848
22221,1285,134,10,1,0.004
22222,2411,120,10,21,0.2732
22223,2290,201,1,26,-0.3933
22224,2073,456,2,56,-0.9273
22225,387,440,9,54,0.802
22226,506,646,1,16,-0.7506
22227,1266,120,6,34,-0.3269
22228,701,355,1,23,0.8019
22229,2497,121,10,64,-0.5341
22230,2279,94,6,2,0.8625
22231,1457,201,9,28,0.368
22232,582,440,9,82,0.7829
22233,1878,201,7,25,-0.5574
22234,1846,201,10,51,-0.5204
22235,2210,329,1,34,-0.978
22236,518,579,3,16,0.6597
22237,2263,345,10,5,-0.9274
22238,886,121,1,26,0.4019
22239,893,121,9,7,-0.2732
22240,888,121,8,1,0.5574
22241,2365,201,3,4,0.9286
22242,2304,180,9,81,-0.4005
22243,34,466,9,10,0.4404
22244,1254,201,9,21,-0.0516
22245,2485,397,9,18,-0.872
22246,2475,120,7,21,-0.3818
22247,2105,121,1,19,-0.8268
22248,2231,651,10,0,0.906
22249,308,180,10,9,0.8003
22250,1506,121,1,13,0.2492
22251,1537,464,10,4,0.4754
22252,698,419,7,101,0.1531
22253,680,111,1,13,-0.1119
22254,997,397,8,6,0.34
22255,1346,440,10,6,-0.7644
22256,888,121,9,19,-0.3694
22257,2105,121,4,7,0.6124
22258,270,579,8,9,0.9234
22259,1733,499,10,11,0.3321
22260,1306,121,9,30,0
22261,1870,115,8,0,-0.9771
22262,2068,121,10,12,0.7328
22263,2370,166,10,3,-0.5574
22264,1556,106,10,27,0.5413
22265,2449,511,1,1,-0.7269
22266,2141,126,10,31,0.8494
22267,252,466,10,12,-0.8121
22268,1776,440,9,49,-0.4767
22269,2040,120,10,3,0.8516
22270,1332,121,10,21,0.7713
22271,2068,121,10,6,0.9668
22272,2254,106,9,6,-0.1536
22273,2448,47,8,13,-0.1027
22274,1511,466,3,13,-0.8767
22275,1493,121,9,39,-0.2885
22276,2409,201,8,15,0.4865
22277,1344,82,8,39,-0.5204
22278,375,385,8,30,-0.2263
22279,377,691,9,12,0.6032
22280,1604,646,4,11,0
22281,2377,355,1,9,-0.4588
22282,818,162,1,18,-0.703
22283,1408,121,1,8,-0.5719
22284,585,121,1,9,-0.957
22285,2263,345,5,4,-0.9311
22286,387,665,10,51,-0.3331
22287,861,82,1,5,0.3535
22288,16,47,10,233,-0.9922
22289,893,121,3,10,0.9704
22290,1344,593,8,3,-0.5256
22291,2154,456,10,5,-0.2331
22292,938,464,1,28,-0.9259
22293,528,47,10,10,0.6588
22294,57,47,10,42,0.8486
22295,868,121,8,37,0.6359
22296,387,440,1,2,-0.8591
22297,1041,675,10,54,0.1531
22298,125,313,10,83,-0.5106
22299,1152,121,9,4,0.8768
22300,385,449,5,0,0.5972
22301,2451,37,9,19,0.3182
22302,922,212,1,7,-0.6996
22303,2084,408,9,21,0.7595
22304,888,121,9,40,0.7184
22305,1709,464,10,6,-0.7651
22306,1518,181,1,19,0.34
22307,2414,42,9,12,0.228
22308,294,665,10,220,-0.8591
22309,2068,121,9,77,0.228
22310,657,45,10,2,0.409
22311,493,355,10,57,-0.6775
22312,1295,201,10,66,0.0258
22313,440,303,8,50,0.8
22314,2122,449,1,49,0
22315,582,440,10,43,0.453
22316,893,121,9,13,-0.4902
22317,2503,587,10,4,0
22318,1549,449,10,37,0.5859
22319,1794,238,10,53,0.6705
22320,1344,82,8,11,-0.9117
22321,1636,121,6,7,0.5423
22322,1712,466,10,4,0.6369
22323,2246,440,10,65,0.4738
22324,1436,347,10,46,0.7351
22325,2254,82,10,17,0.8268
22326,1825,466,10,51,-0.4179
22327,707,651,8,57,-0.0955
22328,2486,201,7,23,0.5362
22329,1846,201,2,27,-0.9492
22330,1250,445,9,20,0.1761
22331,2246,398,8,34,-0.1045
22332,896,456,8,2,0.5994
22333,157,579,10,48,0
22334,1587,121,10,28,0.4404
22335,983,42,5,5,0.2023
22336,999,237,10,23,0.9345
22337,1346,440,10,29,-0.3182
22338,1870,683,7,49,0.5859
22339,2254,466,10,18,-0.9168
22340,1266,120,1,6,-0.5106
22341,1704,120,9,147,0.8074
22342,457,201,9,127,-0.8017
22343,211,282,10,33,-0.3818
22344,1384,175,10,25,0.0103
22345,1686,121,10,40,0.6476
22346,798,83,5,1,0.128
22347,119,82,10,25,0.4019
22348,2358,587,10,60,0.578
22349,2497,121,10,21,-0.5646
22350,861,82,2,11,-0.5719
22351,2349,298,8,10,0.508
22352,888,395,10,47,0.8652
22353,1686,121,3,8,-0.4767
22354,438,408,10,18,0.953
22355,336,175,10,143,-0.9518
22356,582,665,3,9,-0.6908
22357,1002,552,10,37,-0.7717
22358,1328,32,7,26,-0.9623
22359,457,201,7,5,-0.1424
22360,1164,361,7,10,0.1761
22361,800,49,8,78,0
22362,293,345,9,22,-0.7506
22363,2039,565,3,58,-0.4243
22364,1002,501,9,32,-0.3041
22365,1776,665,10,13,0.5218
22366,2231,651,10,23,-0.0777
22367,2068,121,9,7,0.2242
22368,1254,120,3,5,-0.9824
22369,387,665,9,4,0.1263
22370,2358,587,4,15,0.6747
22371,1285,579,5,21,-0.9041
22372,62,42,10,34,-0.7269
22373,762,47,9,45,0.7647
22374,476,58,3,8,0.1759
22375,1436,212,10,100,0.7184
22376,1295,263,5,42,0
22377,1636,121,10,70,-0.802
22378,886,121,3,14,0.8911
22379,2403,320,1,1,-0.9592
22380,966,651,10,5,0.0772
22381,506,134,7,15,-0.8015
22382,559,273,5,51,0.4404
22383,294,665,7,23,0.0516
22384,336,126,10,84,0.875
22385,63,325,5,2,-0.8773
22386,754,419,9,72,0.6476
22387,2122,449,7,3,0.9412
22388,1510,162,10,40,0.5574
22389,752,47,10,10,-0.4939
22390,861,82,10,71,-0.2263
22391,540,82,10,56,-0.6687
22392,868,45,8,61,0.1294
22393,1321,42,10,6,0.1027
22394,1587,121,9,316,-0.3818
22395,1242,253,10,5,0.8957
22396,671,464,10,15,0.9604
22397,604,121,9,35,-0.235
22398,57,47,5,4,0.9118
22399,2493,574,10,18,0.932
22400,1287,238,10,25,-0.2263
22401,1161,79,10,0,0.3382
22402,1494,385,8,38,0.9344
22403,465,169,10,33,-0.6124
22404,537,675,6,2,0
22405,1464,108,4,18,0.6124
22406,1416,456,9,5,-0.3182
22407,1474,121,10,20,-0.9678
22408,1328,121,1,4,-0.8776
22409,1498,414,7,1,0.807
22410,1737,201,5,27,0.7717
22411,416,212,9,45,-0.8705
22412,2041,499,4,36,-0.8442
22413,778,466,8,82,-0.4951
22414,1002,679,9,15,-0.8519
22415,451,624,10,65,0.5441
22416,205,120,2,2,0.6249
22417,2141,126,10,83,0.3182
22418,1930,397,10,19,0.5841
22419,1802,175,10,4,0.7818
22420,2133,637,6,21,-0.4404
22421,1563,60,9,47,0.5719
22422,1645,120,10,24,0.8481
22423,1527,339,4,2,0.872
22424,1152,121,10,4,-0.5752
22425,1597,303,9,1,0.3384
22426,134,345,2,0,-0.5267
22427,1110,466,9,20,0.9118
22428,1110,466,10,20,-0.296
22429,699,466,4,24,-0.3818
22430,980,145,3,26,-0.6712
22431,200,456,5,9,0.0772
22432,1587,121,10,58,0.8126
22433,1368,121,3,5,0.3892
22434,1321,201,8,12,0.9264
22435,1494,201,3,2,-0.8712
22436,889,121,8,111,0.8655
22437,1346,665,3,1,-0.699
22438,2144,345,3,30,-0.5991
22439,882,345,1,12,0
22440,616,80,1,23,0.7488
22441,2456,229,9,85,0.9451
22442,1894,345,7,27,0.1531
22443,1278,579,9,74,0.8172
22444,1408,45,5,6,-0.6979
22445,1636,121,5,31,0
22446,1320,212,1,7,-0.942
22447,1482,679,10,28,0.8204
22448,1287,121,8,83,0.8454
22449,1545,178,8,2,-0.9501
22450,1408,121,7,16,0.7581
22451,2405,449,2,16,0.1779
22452,1921,121,10,11,0.3713
22453,1182,212,8,1,0.3164
22454,762,121,10,27,0.7627
22455,1295,263,1,0,-0.5859
22456,888,121,1,12,-0.7506
22457,483,180,1,4,-0.7644
22458,763,121,10,20,0
22459,294,440,3,22,-0.0942
22460,888,121,10,27,0.4404
22461,933,466,5,5,-0.5574
22462,816,535,9,49,0.1779
22463,2254,82,10,35,0.8749
22464,2147,120,10,47,-0.5886
22465,2487,345,8,43,0.9274
22466,1105,466,8,8,0.8683
22467,561,273,9,16,-0.7689
22468,2381,466,1,11,0.7907
22469,582,440,10,18,-0.9455
22470,2231,651,5,24,-0.8932
22471,1152,121,1,1,-0.9092
22472,815,350,10,0,0.6888
22473,699,466,10,35,-0.5022
22474,1868,74,10,29,0.7126
22475,2358,587,9,7,0.2759
22476,889,45,10,16,0.7717
22477,540,470,1,5,-0.9282
22478,1356,355,10,10,-0.682
22479,778,466,8,19,-0.5106
22480,1389,126,7,44,-0.6808
22481,1314,177,10,35,-0.7825
22482,2207,459,10,68,0.9097
22483,1314,177,1,84,-0.5413
22484,2141,126,6,49,-0.7184
22485,1295,82,10,22,0.1901
22486,1587,121,10,187,-0.7579
22487,385,449,10,15,0.7081
22488,1152,121,10,6,-0.296
22489,2418,385,9,11,0.6807
22490,2175,437,7,63,0.8225
22491,2077,290,10,34,0.5673
22492,2490,397,8,6,-0.9686
22493,973,201,1,3,0.6705
22494,1962,100,10,17,0.9531
22495,2041,263,1,20,0.3744
22496,508,362,3,4,-0.9334
22497,2248,466,7,15,-0.931
22498,846,227,8,24,-0.1263
22499,2409,201,9,47,0.3637
22500,387,665,9,119,0.784
22501,160,42,1,15,0.2028
22502,1678,440,8,28,0.3384
22503,2060,552,10,145,0.8398
22504,585,121,9,46,0.6249
22505,270,134,9,5,-0.9246
22506,1389,126,8,7,0.3612
22507,1285,134,9,13,0.25
22508,1587,121,7,11,-0.3818
22509,2246,398,9,2,0.9621
22510,1090,456,10,20,-0.6973
22511,2392,201,1,32,-0.5859
22512,66,665,8,6,0.7944
22513,885,121,10,143,-0.1655
22514,2132,47,5,2,-0.7662
22515,2073,456,7,39,0
22516,768,212,10,18,0.765
22517,34,466,8,22,0.4767
22518,1894,201,6,17,-0.5719
22519,1406,656,10,42,-0.7003
22520,336,175,7,24,0.624
22521,1662,420,10,4,0.8074
22522,924,272,10,64,-0.9657
22523,2232,145,7,42,0.7717
22524,1572,303,2,49,0.1796
22525,1776,439,10,74,-0.7004
22526,2097,621,10,1,0.2263
22527,1464,108,10,21,0.1263
22528,1710,466,7,7,-0.5719
22529,685,180,9,46,-0.6369
22530,2407,456,8,4,0
22531,1493,121,10,87,0.8398
22532,656,201,9,1,-0.9628
22533,2392,201,10,146,0.2732
22534,1587,121,10,45,-0.5106
22535,1287,121,10,5,0.5266
22536,2231,651,10,1,0.7859
22537,467,587,5,3,-0.765
22538,2246,398,10,38,0.9611
22539,893,121,8,66,0.6476
22540,146,303,6,4,0.7732
22541,1002,552,4,209,-0.6486
22542,2246,398,8,101,-0.3182
22543,773,263,5,1,-0.9341
22544,2084,408,10,140,-0.9584
22545,388,82,10,95,0.7378
22546,701,355,1,40,0.5848
22547,1287,121,9,23,-0.7906
22548,1110,466,5,1,-0.9831
22549,498,248,6,11,0.128
22550,294,665,10,68,0.5819
22551,752,134,1,25,-0.7713
22552,300,303,8,46,-0.5106
22553,2475,564,9,35,-0.128
22554,1825,679,10,18,0.7506
22555,1996,168,5,23,-0.4147
22556,1372,484,10,4,0.6369
22557,1220,574,8,31,-0.6705
22558,882,345,8,15,-0.5106
22559,972,441,1,7,-0.8126
22560,2409,201,10,50,-0.7215
22561,1343,60,7,163,-0.7003
22562,1794,238,8,12,-0.7351
22563,144,398,10,10,0.2629
22564,1776,440,10,31,0.9517
22565,799,201,10,26,0.8481
22566,1493,121,7,20,0
22567,1776,440,9,1,-0.9022
22568,1408,121,5,5,0.3182
